PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BAvg,OBP,Slg,TB,PrimaryPosition,GG,InductionYear,votedBy
moorech02,Charlie,Moore,Charlie Moore,1973,1987,15,1334,4033,456,1052,187,43,36,408,51,57,346,470,12,11,71,21,104,0.26085,0.31943,0.35532,1433,Catcher,0,0,
whitede03,Devon,White,Devon White,1985,2001,17,1941,7344,1125,1934,378,71,208,846,346,98,541,1526,32,87,61,47,98,0.26334,0.31949,0.41912,3078,Outfield,7,0,
ageeto01,Tommie,Agee,Tommie Agee,1962,1973,12,1129,3912,558,999,170,27,130,433,167,81,342,918,26,34,21,15,99,0.25537,0.31954,0.41232,1613,Outfield,2,0,
hundlto01,Todd,Hundley,Todd Hundley,1990,2003,14,1225,3769,495,883,167,7,202,599,14,11,453,988,63,34,18,31,71,0.23428,0.31957,0.44309,1670,Catcher,0,0,
gallemi01,Mike,Gallego,Mike Gallego,1985,1997,13,1111,2931,374,700,111,12,42,282,24,31,326,465,5,32,69,21,72,0.23883,0.31964,0.32787,961,SecondBase,0,0,
johnsbo02,Bob,Johnson,Bob Johnson,1960,1970,11,874,2307,254,628,88,11,44,230,24,12,156,291,12,10,24,11,76,0.27221,0.31965,0.37711,870,Shortstop,0,0,
ashbyal01,Alan,Ashby,Alan Ashby,1973,1989,17,1370,4123,397,1010,183,13,90,513,7,10,461,622,66,11,55,41,125,0.24497,0.31967,0.36114,1489,Catcher,0,0,
barremi01,Michael,Barrett,Michael Barrett,1998,2009,12,1054,3512,398,925,220,21,98,424,11,17,279,480,38,28,22,32,105,0.26338,0.31992,0.4217,1481,Catcher,0,0,
bellda01,David,Bell,David Bell,1995,2006,12,1403,4826,587,1239,267,18,123,589,19,20,428,687,25,44,32,50,123,0.25673,0.31993,0.39598,1911,ThirdBase,0,0,
bardjo01,Josh,Bard,Josh Bard,2002,2011,10,586,1778,162,452,109,3,39,220,1,4,175,299,12,3,11,13,56,0.25422,0.31996,0.3847,684,Catcher,0,0,
benedbr01,Bruce,Benedict,Bruce Benedict,1978,1989,12,982,2878,214,696,98,6,18,260,12,20,328,251,52,13,49,21,76,0.24183,0.32006,0.29882,860,Catcher,0,0,
hendeda01,Dave,Henderson,Dave Henderson,1981,1994,14,1538,5130,710,1324,286,17,197,708,50,38,465,1105,19,22,19,41,83,0.25809,0.32008,0.43567,2235,Outfield,0,0,
byrneer01,Eric,Byrnes,Eric Byrnes,2000,2010,11,963,3202,482,827,191,30,109,396,129,23,253,538,11,47,9,19,58,0.25828,0.32008,0.43879,1405,Outfield,0,0,
maddoga01,Garry,Maddox,Garry Maddox,1972,1986,15,1749,6331,777,1802,337,62,117,754,248,92,323,781,60,36,25,60,99,0.28463,0.32015,0.41289,2614,Outfield,8,0,
thomafr03,Frank,Thomas,Frank Thomas,1951,1966,16,1766,6285,792,1671,262,31,286,962,15,22,484,894,55,51,26,70,191,0.26587,0.32017,0.45394,2853,Outfield,0,0,
amalfjo01,Joey,Amalfitano,Joey Amalfitano,1954,1967,10,643,1715,248,418,67,19,9,123,19,26,185,224,9,12,17,8,37,0.24373,0.32031,0.3207,550,SecondBase,0,0,
jacksra01,Randy,Jackson,Randy Jackson,1950,1959,10,955,3203,412,835,115,44,103,415,36,16,281,382,11,7,42,15,108,0.26069,0.32031,0.42054,1347,ThirdBase,0,0,
carrocl01,Cliff,Carroll,Cliff Carroll,1882,1893,11,991,3972,729,995,125,47,31,423,197,0,361,290,0,47,0,0,0,0.2505,0.32032,0.32905,1307,Outfield,0,0,
landrho01,Hobie,Landrith,Hobie Landrith,1950,1963,14,772,1929,179,450,69,5,34,203,5,12,253,188,35,3,23,19,35,0.23328,0.32033,0.32711,631,Catcher,0,0,
hansero02,Ron,Hansen,Ron Hansen,1958,1972,15,1384,4311,446,1007,156,17,106,501,9,14,551,643,49,19,39,41,141,0.23359,0.3204,0.35143,1515,Shortstop,0,0,
raridbi01,Bill,Rariden,Bill Rariden,1909,1920,12,982,2877,272,682,105,24,7,272,47,0,340,251,0,13,75,0,0,0.23705,0.32043,0.29753,856,Catcher,0,0,
wardda01,Daryle,Ward,Daryle Ward,1998,2008,11,948,2234,242,588,131,5,90,379,1,6,192,422,36,9,0,27,66,0.26321,0.32047,0.44718,999,Outfield,0,0,
powelja03,Jake,Powell,Jake Powell,1930,1945,11,688,2540,353,689,116,26,22,327,65,35,173,219,0,11,43,0,18,0.27126,0.32048,0.36339,923,Outfield,0,0,
howelro02,Roy,Howell,Roy Howell,1974,1984,11,1112,3791,422,991,183,31,80,454,9,14,318,675,38,23,25,24,86,0.26141,0.3205,0.38934,1476,ThirdBase,0,0,
rodrihe02,Henry,Rodriguez,Henry Rodriguez,1992,2002,11,950,3031,389,784,176,9,160,523,10,14,276,803,33,11,2,23,53,0.25866,0.32056,0.48103,1458,Outfield,0,0,
fitzgmi02,Mike,Fitzgerald,Mike Fitzgerald,1983,1992,10,848,2316,220,545,95,9,48,293,31,20,292,432,42,9,28,22,65,0.23532,0.32058,0.34629,802,Catcher,0,0,
naragha01,Hal,Naragon,Hal Naragon,1951,1962,10,424,985,83,262,27,11,6,87,1,1,76,62,6,7,12,8,23,0.26599,0.32063,0.33401,329,Catcher,0,0,
barryja01,Jack,Barry,Jack Barry,1908,1919,11,1223,4146,532,1009,142,38,10,429,153,18,396,142,0,76,284,0,0,0.24337,0.3207,0.30318,1257,Shortstop,0,0,
knighra01,Ray,Knight,Ray Knight,1974,1988,13,1495,4829,490,1311,266,27,84,595,14,25,343,579,43,36,22,61,169,0.27148,0.32074,0.38994,1883,ThirdBase,0,0,
barrysh01,Shad,Barry,Shad Barry,1899,1908,10,1100,4014,516,1073,128,47,10,391,140,0,279,0,0,37,135,0,0,0.26731,0.32079,0.33009,1325,Outfield,0,0,
tayloto02,Tony,Taylor,Tony Taylor,1958,1976,19,2195,7680,1005,2007,298,86,75,598,234,111,613,1083,49,78,91,39,166,0.26133,0.32081,0.35182,2702,SecondBase,0,0,
schnebr01,Brian,Schneider,Brian Schneider,2000,2012,12,1014,3076,275,761,162,9,65,380,4,8,326,511,66,19,25,26,89,0.2474,0.32086,0.36931,1136,Catcher,0,0,
foileha01,Hank,Foiles,Hank Foiles,1953,1964,11,608,1455,171,353,59,10,46,166,3,7,170,295,31,2,19,9,31,0.24261,0.3209,0.39175,570,Catcher,0,0,
castivi02,Vinny,Castilla,Vinny Castilla,1991,2006,16,1854,6822,902,1884,349,28,320,1105,33,43,423,1069,64,60,8,71,224,0.27617,0.32091,0.47625,3249,ThirdBase,0,0,
bucknbi01,Bill,Buckner,Bill Buckner,1969,1990,22,2517,9397,1077,2715,498,49,174,1208,183,73,450,453,111,42,47,97,247,0.28892,0.32115,0.4079,3833,FirstBase,0,0,
squirmi01,Mike,Squires,Mike Squires,1975,1985,10,779,1580,211,411,53,10,6,141,45,28,143,108,13,5,38,12,31,0.26013,0.32126,0.31772,502,FirstBase,1,0,
hillgl01,Glenallen,Hill,Glenallen Hill,1989,2001,13,1162,3715,528,1005,187,21,186,586,96,38,270,845,13,20,2,26,89,0.27052,0.32126,0.48237,1792,Outfield,0,0,
valenjo03,Jose,Valentin,Jose Valentin,1992,2007,16,1678,5539,872,1348,302,41,249,816,136,56,630,1294,54,29,70,49,66,0.24337,0.32127,0.44755,2479,Shortstop,0,0,
marshmi02,Mike,Marshall,Mike Marshall,1981,1991,11,1035,3593,433,971,173,8,148,530,26,33,247,810,33,37,3,28,79,0.27025,0.32138,0.44642,1604,Outfield,0,0,
cruzju01,Julio,Cruz,Julio Cruz,1977,1986,10,1156,3859,557,916,113,27,23,279,343,78,478,508,3,14,56,30,64,0.23737,0.32139,0.29852,1152,SecondBase,0,0,
guilljo01,Jose,Guillen,Jose Guillen,1997,2010,14,1650,5888,748,1591,305,25,214,887,31,26,321,1103,30,145,14,46,181,0.27021,0.32141,0.43954,2588,Outfield,0,0,
randlle01,Lenny,Randle,Lenny Randle,1971,1982,12,1138,3950,488,1016,145,40,27,322,156,112,372,505,27,15,62,28,72,0.25722,0.32142,0.33468,1322,ThirdBase,0,0,
martira03,Ramon,Martinez,Ramon Martinez,1998,2009,12,798,1952,223,512,98,10,29,242,10,7,170,267,14,15,38,31,46,0.2623,0.32149,0.36732,717,Shortstop,0,0,
colbena01,Nate,Colbert,Nate Colbert,1966,1976,10,1004,3422,481,833,141,25,173,520,52,31,383,902,55,23,10,25,82,0.24342,0.32157,0.45091,1543,FirstBase,0,0,
mabryjo01,John,Mabry,John Mabry,1994,2007,14,1322,3409,382,898,183,6,96,446,7,12,284,717,43,22,21,29,88,0.26342,0.32158,0.4051,1381,Outfield,0,0,
triangu01,Gus,Triandos,Gus Triandos,1953,1965,13,1206,3907,389,954,147,6,167,608,1,0,440,636,49,21,26,32,128,0.24418,0.32159,0.4131,1614,Catcher,0,0,
howarel01,Elston,Howard,Elston Howard,1955,1968,14,1605,5363,619,1471,218,50,167,762,9,14,373,786,82,26,29,52,157,0.27429,0.32164,0.427,2290,Catcher,2,0,
phillbr01,Brandon,Phillips,Brandon Phillips,2002,2015,10,1041,3997,567,1086,202,28,130,524,139,57,260,625,20,50,25,33,121,0.2717,0.32166,0.43383,1734,SecondBase,4,0,
dalrycl01,Clay,Dalrymple,Clay Dalrymple,1960,1971,12,1079,3042,243,710,98,23,55,327,3,13,387,403,77,22,54,27,66,0.2334,0.32174,0.33498,1019,Catcher,0,0,
gustifr01,Frankie,Gustine,Frankie Gustine,1939,1950,12,1261,4582,553,1214,222,47,38,480,60,1,369,427,0,15,71,0,125,0.26495,0.32179,0.3588,1644,SecondBase,0,0,
macfami01,Mike,Macfarlane,Mike Macfarlane,1987,1999,13,1164,3602,458,906,221,17,129,514,12,16,295,700,17,97,10,39,79,0.25153,0.32184,0.42976,1548,Catcher,0,0,
maldoca01,Candy,Maldonado,Candy Maldonado,1981,1995,15,1410,4106,498,1042,227,17,146,618,34,33,391,864,32,41,11,41,98,0.25377,0.3219,0.42401,1741,Outfield,0,0,
mcaleji01,Jimmy,McAleer,Jimmy McAleer,1889,1907,13,1020,3977,619,1007,114,39,12,469,262,0,365,290,0,38,34,0,0,0.25321,0.32192,0.31054,1235,Outfield,0,0,
vittos01,Ossie,Vitt,Ossie Vitt,1912,1921,10,1065,3760,560,894,106,48,4,295,114,32,455,131,0,12,259,0,0,0.23777,0.32198,0.29468,1108,ThirdBase,0,0,
robinbr01,Brooks,Robinson,Brooks Robinson,1955,1977,23,2896,10654,1232,2848,482,68,268,1357,28,22,860,990,120,53,101,114,297,0.26732,0.32198,0.40079,4270,ThirdBase,16,1983,BBWAA
millafe01,Felix,Millan,Felix Millan,1966,1977,12,1480,5791,699,1617,229,38,22,403,67,43,318,242,40,63,121,32,146,0.27923,0.32205,0.34329,1988,SecondBase,2,0,
startjo01,Joe,Start,Joe Start,1871,1886,16,1071,4747,854,1418,147,67,15,544,18,9,164,109,0,0,0,0,0,0.29871,0.32213,0.36739,1744,FirstBase,0,0,
raderdo02,Doug,Rader,Doug Rader,1967,1977,11,1465,5186,631,1302,245,39,155,722,37,33,528,1055,51,40,27,51,142,0.25106,0.32214,0.40301,2090,ThirdBase,5,0,
conceda01,Dave,Concepcion,Dave Concepcion,1970,1988,19,2488,8723,993,2326,389,48,101,950,321,109,736,1186,93,21,74,86,266,0.26665,0.32229,0.35699,3114,Shortstop,5,0,
herndla01,Larry,Herndon,Larry Herndon,1974,1988,14,1537,4877,605,1334,186,76,107,550,92,57,353,793,24,16,32,38,125,0.27353,0.32229,0.40865,1993,Outfield,0,0,
goodwi01,Wilbur,Good,Wilbur Good,1905,1918,11,749,2364,324,609,84,44,9,187,104,17,190,243,0,36,60,0,0,0.25761,0.32239,0.34179,808,Outfield,0,0,
metkoca01,George,Metkovich,George Metkovich,1943,1954,10,1055,3585,476,934,167,36,47,373,61,28,307,359,0,22,38,3,80,0.26053,0.32244,0.36653,1314,Outfield,0,0,
muelldo01,Don,Mueller,Don Mueller,1948,1959,12,1245,4364,499,1292,139,37,65,520,11,8,167,146,12,13,29,21,97,0.29606,0.32245,0.38955,1700,Outfield,0,0,
berrych02,Charlie,Berry,Charlie Berry,1925,1938,11,709,2018,196,539,88,29,23,256,13,5,160,196,0,5,34,0,0,0.2671,0.32249,0.37364,754,Catcher,0,0,
marioma01,Marty,Marion,Marty Marion,1940,1953,13,1572,5506,602,1448,272,37,36,624,35,2,470,537,0,14,151,0,120,0.26299,0.32254,0.34544,1902,Shortstop,0,0,
dalryab01,Abner,Dalrymple,Abner Dalrymple,1878,1891,12,951,4172,813,1202,217,81,43,407,58,0,204,359,0,8,0,0,0,0.28811,0.32254,0.40988,1710,Outfield,0,0,
postwa01,Wally,Post,Wally Post,1949,1964,15,1204,4007,594,1064,194,28,210,699,19,13,331,813,28,20,10,29,93,0.26554,0.32254,0.48515,1944,Outfield,0,0,
brandja01,Jackie,Brandt,Jackie Brandt,1956,1967,11,1221,3895,540,1020,175,37,112,485,45,30,351,574,20,12,31,29,75,0.26187,0.3226,0.41207,1605,Outfield,1,0,
robersh01,Sherry,Robertson,Sherry Robertson,1940,1952,10,597,1507,200,346,55,18,26,151,32,16,202,238,0,5,14,0,16,0.2296,0.32264,0.34174,515,Outfield,0,0,
garneph01,Phil,Garner,Phil Garner,1973,1988,16,1860,6136,780,1594,299,82,109,738,225,105,564,842,74,34,67,59,131,0.25978,0.32269,0.38853,2384,SecondBase,0,0,
shindbi01,Billy,Shindle,Billy Shindle,1886,1898,13,1422,5807,992,1561,226,97,31,758,318,0,388,240,0,74,57,0,0,0.26881,0.3227,0.35716,2074,ThirdBase,0,0,
mayele01,Lee,Maye,Lee Maye,1959,1971,13,1288,4048,533,1109,190,39,94,419,59,34,282,481,29,19,13,20,54,0.27396,0.32273,0.40983,1659,Outfield,0,0,
brosisc01,Scott,Brosius,Scott Brosius,1991,2001,11,1146,3889,544,1001,200,8,141,531,57,30,348,699,12,47,31,41,84,0.25739,0.32277,0.4217,1640,ThirdBase,1,0,
milleno01,Norm,Miller,Norm Miller,1965,1974,10,540,1364,166,325,68,10,24,159,16,10,160,265,15,15,12,10,33,0.23827,0.32279,0.35557,485,Outfield,0,0,
wellsve01,Vernon,Wells,Vernon Wells,1999,2013,13,1524,5975,849,1639,354,34,248,879,99,33,426,848,23,30,2,59,154,0.27431,0.3228,0.46946,2805,Outfield,3,0,
paytoja01,Jay,Payton,Jay Payton,1998,2010,12,1259,4154,561,1157,193,30,119,522,47,32,255,503,10,32,16,32,108,0.27853,0.32283,0.42537,1767,Outfield,0,0,
gerbewa01,Wally,Gerber,Wally Gerber,1914,1929,15,1522,5099,558,1309,172,46,7,476,43,47,465,357,0,33,219,0,0,0.25672,0.32285,0.31261,1594,Shortstop,0,0,
murrare01,Red,Murray,Red Murray,1906,1917,11,1264,4334,555,1170,168,96,37,579,321,8,299,194,0,40,113,0,0,0.26996,0.32292,0.37863,1641,Outfield,0,0,
dejesiv01,Ivan,de Jesus,Ivan de Jesus,1974,1988,15,1371,4602,595,1167,175,48,21,324,194,88,466,664,48,16,87,22,65,0.25359,0.32295,0.32616,1501,Shortstop,0,0,
fitzged01,Ed,Fitz Gerald,Ed Fitz Gerald,1948,1959,12,807,2086,199,542,82,10,19,217,9,6,185,235,3,12,22,5,76,0.25983,0.32299,0.33605,701,Catcher,0,0,
bordimi01,Mike,Bordick,Mike Bordick,1990,2003,14,1720,5770,676,1500,257,30,91,626,96,58,500,800,9,63,97,54,145,0.25997,0.323,0.36222,2090,Shortstop,0,0,
foutzda01,Dave,Foutz,Dave Foutz,1884,1896,13,1135,4533,784,1253,186,91,31,749,280,0,300,136,0,12,2,0,0,0.27642,0.32301,0.37812,1714,FirstBase,0,0,
jacksda04,Damian,Jackson,Damian Jackson,1996,2006,11,827,2209,332,536,121,17,32,198,133,39,245,517,11,24,17,14,28,0.24264,0.32303,0.35627,787,SecondBase,0,0,
oestero01,Ron,Oester,Ron Oester,1978,1990,13,1276,4214,458,1118,190,33,42,344,40,26,369,681,93,4,51,27,116,0.26531,0.32315,0.35596,1500,SecondBase,0,0,
soriaal01,Alfonso,Soriano,Alfonso Soriano,1999,2014,13,1606,6382,978,1750,401,28,340,927,264,73,410,1423,59,72,9,43,91,0.27421,0.32315,0.50564,3227,Outfield,0,0,
bonneba01,Barry,Bonnell,Barry Bonnell,1977,1986,10,976,3068,363,833,143,24,56,355,64,39,229,387,26,13,27,16,83,0.27151,0.32321,0.38853,1192,Outfield,0,0,
stevele01,Lee,Stevens,Lee Stevens,1990,2002,10,1012,3332,440,847,185,15,144,531,9,16,345,832,50,10,5,32,93,0.2542,0.32321,0.44838,1494,FirstBase,0,0,
handlle01,Lee,Handley,Lee Handley,1936,1947,10,968,3356,418,902,122,45,15,297,68,0,267,204,0,3,71,0,79,0.26877,0.32322,0.34535,1159,ThirdBase,0,0,
brownem01,Emil,Brown,Emil Brown,1997,2009,10,739,2249,296,581,112,12,59,326,52,14,197,468,10,32,2,28,59,0.25834,0.32322,0.39751,894,Outfield,0,0,
sewellu01,Luke,Sewell,Luke Sewell,1921,1942,20,1630,5383,653,1393,272,56,20,696,65,44,486,307,0,27,145,0,1,0.25878,0.32327,0.34126,1837,Catcher,0,0,
dawsoan01,Andre,Dawson,Andre Dawson,1976,1996,21,2627,9927,1373,2774,503,98,438,1591,314,109,589,1509,143,111,24,118,217,0.27944,0.32331,0.48222,4787,Outfield,8,2010,BBWAA
deberha01,Hank,DeBerry,Hank DeBerry,1916,1930,11,648,1850,170,494,81,16,11,234,13,5,148,119,0,6,47,0,0,0.26703,0.32335,0.34595,640,Catcher,0,0,
roweja01,Jack,Rowe,Jack Rowe,1879,1890,12,1044,4386,764,1256,202,88,28,644,59,0,224,177,0,16,0,0,0,0.28637,0.32339,0.3917,1718,Shortstop,0,0,
basske01,Kevin,Bass,Kevin Bass,1982,1995,14,1571,4839,609,1308,248,40,118,611,151,73,357,668,63,37,28,30,112,0.2703,0.32339,0.41124,1990,Outfield,0,0,
clingbi01,Billy,Clingman,Billy Clingman,1890,1903,10,816,2839,410,697,86,31,8,301,98,0,303,94,0,24,61,0,0,0.24551,0.32344,0.30609,869,ThirdBase,0,0,
lewisda01,Darren,Lewis,Darren Lewis,1990,2002,13,1354,4081,607,1021,137,37,27,342,247,107,403,514,1,48,101,19,58,0.25018,0.32345,0.32173,1313,Outfield,1,0,
biittla01,Larry,Biittner,Larry Biittner,1970,1983,14,1217,3151,310,861,144,20,29,354,10,12,236,287,36,11,18,27,93,0.27325,0.3235,0.35925,1132,Outfield,0,0,
iviemi01,Mike,Ivie,Mike Ivie,1971,1983,11,857,2694,309,724,133,17,81,411,22,16,214,402,34,17,10,27,61,0.26875,0.32351,0.42094,1134,FirstBase,0,0,
owensp01,Spike,Owen,Spike Owen,1983,1995,13,1544,4930,587,1211,215,59,46,439,82,62,569,519,57,15,67,34,96,0.24564,0.32354,0.34118,1682,Shortstop,0,0,
youngke01,Kevin,Young,Kevin Young,1992,2003,12,1205,3897,536,1007,235,17,144,606,83,49,336,882,18,62,9,47,105,0.2584,0.32358,0.43829,1708,FirstBase,0,0,
dimagvi01,Vince,DiMaggio,Vince DiMaggio,1937,1946,10,1110,3849,491,959,209,24,125,584,79,0,412,837,0,12,37,0,66,0.24916,0.32366,0.41335,1591,Outfield,0,0,
anderga01,Garret,Anderson,Garret Anderson,1994,2010,17,2228,8640,1084,2529,522,36,287,1365,80,47,429,1224,104,8,13,87,197,0.29271,0.32366,0.46111,3984,Outfield,0,0,
fordda01,Dan,Ford,Dan Ford,1975,1985,11,1153,4163,598,1123,214,38,121,566,61,37,303,722,19,47,31,38,121,0.26976,0.32367,0.42662,1776,Outfield,0,0,
colemvi01,Vince,Coleman,Vince Coleman,1985,1997,13,1371,5406,849,1425,176,89,28,346,752,177,477,960,12,15,48,24,45,0.2636,0.32371,0.34462,1863,Outfield,0,0,
pierzaj01,A. J.,Pierzynski,A. J. Pierzynski,1998,2015,14,1494,5316,613,1512,314,17,128,653,13,19,230,621,56,97,26,38,174,0.28442,0.32371,0.42212,2244,Catcher,0,0,
deerro01,Rob,Deer,Rob Deer,1984,1996,11,1155,3881,578,853,148,13,230,600,43,31,575,1409,27,32,2,22,38,0.21979,0.32373,0.44241,1717,Outfield,0,0,
webstle01,Lenny,Webster,Lenny Webster,1989,2000,12,587,1450,157,368,73,2,33,176,1,3,140,209,5,12,11,4,53,0.25379,0.32379,0.37517,544,Catcher,0,0,
kingje01,Jeff,King,Jeff King,1989,1999,11,1201,4262,600,1091,222,18,154,709,75,32,442,584,27,20,17,71,97,0.25598,0.32388,0.42492,1811,ThirdBase,0,0,
liriane01,Nelson,Liriano,Nelson Liriano,1987,1998,11,823,2216,296,576,105,27,25,240,59,30,212,300,15,7,33,19,40,0.25993,0.32396,0.36552,810,SecondBase,0,0,
palmede01,Dean,Palmer,Dean Palmer,1989,2003,14,1357,4902,734,1229,231,15,275,849,48,31,502,1332,21,54,4,51,95,0.25071,0.32402,0.47226,2315,ThirdBase,0,0,
brownol02,Ollie,Brown,Ollie Brown,1965,1977,13,1221,3642,404,964,144,11,102,454,30,27,314,616,45,17,16,23,97,0.26469,0.32407,0.39429,1436,Outfield,0,0,
whitter01,Ernie,Whitt,Ernie Whitt,1976,1991,15,1328,3774,447,938,176,15,134,534,22,26,436,491,43,4,20,37,97,0.24854,0.32416,0.40964,1546,Catcher,0,0,
orsuljo01,Joe,Orsulak,Joe Orsulak,1983,1997,14,1494,4293,559,1173,186,37,57,405,93,60,318,402,34,23,44,36,69,0.27324,0.3242,0.37363,1604,Outfield,0,0,
byrnebo01,Bobby,Byrne,Bobby Byrne,1907,1917,11,1283,4831,667,1225,186,60,10,329,176,12,456,220,0,49,144,0,0,0.25357,0.32421,0.32312,1561,ThirdBase,0,0,
virgioz02,Ozzie,Virgil,Ozzie Virgil,1980,1990,11,739,2258,258,549,84,6,98,307,4,5,248,453,21,29,8,12,81,0.24314,0.3243,0.41585,939,Catcher,0,0,
thomago01,Gorman,Thomas,Gorman Thomas,1973,1986,13,1436,4677,681,1051,212,13,268,782,50,49,697,1339,41,18,41,53,84,0.22472,0.32433,0.44751,2093,Outfield,0,0,
rossda01,David,Ross,David Ross,2002,2015,10,596,1525,179,360,82,5,75,225,0,3,192,460,16,16,22,18,36,0.23607,0.32439,0.44393,677,Catcher,0,0,
gladdda01,Dan,Gladden,Dan Gladden,1983,1993,11,1197,4501,663,1215,203,40,74,446,222,93,337,625,18,42,49,33,98,0.26994,0.32445,0.38214,1720,Outfield,0,0,
wiggity01,Ty,Wigginton,Ty Wigginton,2002,2013,10,1190,4107,509,1087,232,14,158,548,41,22,329,791,20,51,6,33,122,0.26467,0.32456,0.44339,1821,ThirdBase,0,0,
stephge01,Gene,Stephens,Gene Stephens,1952,1964,12,964,1913,283,460,78,15,37,207,27,20,233,322,5,14,17,18,16,0.24046,0.32461,0.35494,679,Outfield,0,0,
hanlone01,Ned,Hanlon,Ned Hanlon,1880,1892,13,1267,5074,930,1317,159,79,30,517,329,0,471,357,0,18,0,0,0,0.25956,0.32464,0.33977,1724,Outfield,0,0,
ledeeri01,Ricky,Ledee,Ricky Ledee,1998,2007,10,855,2030,290,494,120,17,63,318,29,15,244,495,18,10,4,19,44,0.24335,0.32479,0.41232,837,Outfield,0,0,
boonebr01,Bret,Boone,Bret Boone,1992,2005,14,1780,6683,927,1775,366,28,252,1021,94,53,552,1295,32,69,55,73,168,0.2656,0.32479,0.44187,2953,SecondBase,4,0,
phelped01,Ed,Phelps,Ed Phelps,1902,1913,11,633,1832,186,460,45,20,3,205,31,0,163,46,0,37,60,0,0,0.25109,0.3248,0.3024,554,Catcher,0,0,
jurgebi01,Billy,Jurges,Billy Jurges,1931,1947,17,1816,6253,721,1613,245,55,43,656,36,0,568,530,0,51,141,0,195,0.25796,0.3248,0.33536,2097,Shortstop,0,0,
reilljo01,John,Reilly,John Reilly,1880,1891,10,1142,4684,898,1352,215,139,69,740,245,0,157,156,0,94,0,0,0,0.28864,0.32482,0.43809,2052,FirstBase,0,0,
gloadro01,Ross,Gload,Ross Gload,2000,2011,10,795,1673,195,470,93,9,34,222,12,9,107,224,14,11,7,19,47,0.28093,0.32486,0.40825,683,FirstBase,0,0,
kuipedu01,Duane,Kuiper,Duane Kuiper,1974,1985,12,1057,3379,329,917,91,29,1,263,52,71,248,255,27,28,82,17,76,0.27138,0.32489,0.31637,1069,SecondBase,0,0,
karroer01,Eric,Karros,Eric Karros,1991,2004,14,1755,6441,797,1724,324,11,284,1027,59,30,552,1167,21,31,0,76,181,0.26766,0.32493,0.45366,2922,FirstBase,0,0,
sizemte01,Ted,Sizemore,Ted Sizemore,1969,1980,12,1411,5011,577,1311,188,21,23,430,59,46,469,350,60,20,110,38,138,0.26162,0.32503,0.32129,1610,SecondBase,0,0,
puntoni01,Nick,Punto,Nick Punto,2001,2014,11,887,2601,346,647,112,25,14,218,92,32,303,486,9,3,52,25,49,0.24875,0.32503,0.32718,851,SecondBase,0,0,
lumpeje01,Jerry,Lumpe,Jerry Lumpe,1956,1967,12,1371,4912,620,1314,190,52,47,454,20,15,428,411,21,8,57,36,97,0.26751,0.32504,0.35607,1749,SecondBase,0,0,
lowebo01,Bobby,Lowe,Bobby Lowe,1890,1907,18,1818,7064,1131,1929,230,85,71,984,302,0,473,214,0,71,133,0,0,0.27307,0.32505,0.35985,2542,SecondBase,0,0,
geronce01,Cesar,Geronimo,Cesar Geronimo,1969,1983,15,1522,3780,460,977,161,50,51,392,82,40,354,746,83,31,39,25,68,0.25847,0.32506,0.36799,1391,Outfield,4,0,
ausmubr01,Brad,Ausmus,Brad Ausmus,1993,2010,18,1971,6279,718,1579,270,34,80,607,102,53,634,1034,69,69,82,37,201,0.25147,0.32512,0.34353,2157,Catcher,3,0,
pacioto01,Tom,Paciorek,Tom Paciorek,1970,1987,18,1392,4121,494,1162,232,30,86,503,55,38,245,704,25,38,22,39,92,0.28197,0.32523,0.41543,1712,Outfield,0,0,
snyderu01,Russ,Snyder,Russ Snyder,1959,1970,12,1365,3631,488,984,150,29,42,319,58,32,294,438,10,9,57,23,61,0.271,0.32525,0.36299,1318,Outfield,0,0,
washicl01,Claudell,Washington,Claudell Washington,1974,1990,17,1912,6787,926,1884,334,69,164,824,312,134,468,1266,77,36,25,51,140,0.27759,0.32525,0.41963,2848,Outfield,0,0,
hallmbi01,Bill,Hallman,Bill Hallman,1888,1903,14,1503,6012,937,1634,234,81,21,769,200,0,425,283,0,52,107,0,0,0.27179,0.32532,0.34814,2093,SecondBase,0,0,
knabeot01,Otto,Knabe,Otto Knabe,1905,1916,11,1278,4469,572,1103,178,48,8,365,143,0,485,191,0,36,265,0,0,0.24681,0.32545,0.31349,1401,SecondBase,0,0,
gomezch02,Chris,Gomez,Chris Gomez,1993,2008,16,1515,4604,517,1206,234,18,60,487,35,33,408,750,17,41,58,32,134,0.26195,0.32547,0.35969,1656,Shortstop,0,0,
shaffor01,Orator,Shafer,Orator Shafer,1874,1890,13,871,3552,601,1000,164,53,11,317,34,0,227,225,0,5,0,0,0,0.28153,0.32558,0.36684,1303,Outfield,0,0,
dropowa01,Walt,Dropo,Walt Dropo,1949,1961,13,1288,4124,478,1113,168,22,152,704,5,6,328,582,12,24,22,23,166,0.26988,0.32563,0.43186,1781,FirstBase,0,0,
knickbi01,Bill,Knickerbocker,Bill Knickerbocker,1933,1942,10,907,3418,423,943,198,27,28,368,25,46,244,238,0,9,82,0,19,0.27589,0.3258,0.3742,1279,Shortstop,0,0,
